publication_number,country_code,filing_date,grant_date,assignee_name,cpc_codes,title_tr,forward_citations,total_citations_count
TR-2023012623-A2,TR,20231006,0,MUNZUR UENIVERSITESI REKTOERLUEGUE,,Si̇li̇syum ni̇trür mi̇kro-küre üreti̇m yöntemi̇,,0
TR-2023012609-A2,TR,20231006,0,KLIMASAN KLIMA SANAYI VE TICARET ANONIM SIRKETI,,Bi̇r aydinlatmali tutamak,,0
TR-2023012649-U5,TR,20231006,0,MAY FREN SISTEMLERI SANAYI VE TICARET ANONIM SIRKETI,,Bi̇r yükselti̇ci̇,,0
TR-2023012608-A2,TR,20231006,0,YUGEN BIYOLOJIK VE KIMYASAL TEKNOLOJILERI SANAYI TICARET ANONIM SIRKETI,D06N3/0095; D06N3/14; D06N3/0061,Bi̇yo bazli hammadde i̇çeren bi̇r suni̇ deri̇ ve bunun üreti̇mi̇ i̇çi̇n yöntem,,0
TR-2023012636-A2,TR,20231006,0,TURK TELEKOMUNIKASYON AS,,Bir Kuyumcu Koruma Sistemi,,0
TR-2023012622-A2,TR,20231006,0,OYAK RENAULT OTOMOBIL FABRIKALARI ANONIM SIRKETI,B60R2019/262; B60R19/36; B60R19/40; B60R19/24,Akilli çarpişma yöneti̇m yöntemi̇ ve si̇stemi̇,,0
TR-2023012650-A2,TR,20231006,0,ROBIT TEKNOLOJI LTD SIRKETI,,Bi̇r felaket müdahale si̇stemi̇,,0
TR-2023012612-A1,TR,20231006,0,DOKUZ EYLUEL UENIVERSITESI REKTOERLUEGUE,B63B43/18; B63B1/063,Çarpışmada çevre felaketlerini önleyen bir gemi konstrüksiyonu.,,0
TR-2023012621-A1,TR,20231006,0,NEUTEC INHALER ILAC SANAYI VE TICARET ANONIM SIRKETI,,İnhale edi̇lebi̇li̇r formda i̇ti̇ci̇ gaz i̇çermeyen sivi bi̇leşi̇mler,,0
TR-2023012654-U5,TR,20231006,0,ARDAHANLI OEZKAN,,Çarpma i̇şlemi̇ oyunu,,0
TR-2023012614-A2,TR,20231006,0,GEZER SEDAT; CIMEN ONUR,,Su jeti̇ i̇le nonwoven kumaş üreti̇mi̇nde kullanilan su fi̇ltreleme tekni̇ği̇nde yeni̇li̇k,,0
TR-2023012651-U4,TR,20231006,0,MAN TUERKIYE ANONIM SIRKETI,,Aracin suya batmasinin engellenmesi̇ni̇ sağlayan bi̇r si̇stem,,0
TR-2023012619-U5,TR,20231006,0,TOPAL SUELEYMAN,,Yeni̇ bi̇r alttan firinli kuzi̇ne soba,,0
TR-2023012616-A2,TR,20231006,0,ARMA FILTRE SISTEMLERI SAN VE TIC A S,,Bi̇r tutamak (kulp) yapilanmasi,,0
TR-2023012543-U5,TR,20231005,0,ISBIR SENTETIK DOKUMA SANAYI ANONIM SIRKETI,,Yiğilma açi ölçer,,0
TR-2023012566-A2,TR,20231005,0,SIBER TECHNO YAZILIM VE SANAYI ANONIM SIRKETI,,Elektri̇kli̇ araçlar i̇çi̇n bi̇r ek batarya ve buna uygun si̇stem,,0
TR-2023012565-A2,TR,20231005,0,ARCELIK AS,,Sabi̇tleme elemani i̇çeren bi̇r yikayici,,0
TR-2023012576-U5,TR,20231005,0,EVIDENCE YAPI MALZEMELERI MUEHENDISLIK INSAAT SANAYI VE TICARET LTD SIRKETI,,Kapi kolu takimi,,0
TR-2023012560-A2,TR,20231005,0,BSH EV ALETLERI SANAYI VE TICARET ANONIM SIRKETI; BSH HAUSGERAETE GMBH,,Bi̇r bi̇leşen bağlanti düzeni̇yle bi̇r taban tepsi̇si̇ne sahi̇p bi̇r maki̇ne bölmesi̇ni̇ i̇çeren bi̇r soğutucu ci̇haz,,0
TR-2023012534-A2,TR,20231005,0,ERTUGRAL TUGBA GUENGOER,,Meyve ve/veya sebze yerden toplama aleti̇,,0
TR-2023012519-A2,TR,20231005,0,TUSAS TUERK HAVACILIK VE UZAY SANAYII ANONIM SIRKETI,H02J1/106,Bir elektronik mimari.,,0
TR-2023012580-U5,TR,20231005,0,CORUM ISKILIP DANISMEND FEN LISESI; CANLI MELTEM,,Döner kanatli di̇key kalkişli ve yüksek hizli dolanan mühi̇mmat si̇stemi̇,,0
TR-2023012523-A1,TR,20231005,0,ENOVER ISI SISTEMLERI ANONIM SIRKETI,H10W40/73; F28F1/022; F28D15/0233; F28D2015/0216; F28D15/043,Isi transfer akişkanli i̇ki̇li̇ isi transfer borusu,,0
TR-2023012553-A1,TR,20231005,0,BSH EV ALETLERI SANAYI VE TICARET ANONIM SIRKETI; BSH HAUSGERAETE GMBH,,Bi̇r buharlaşma tepsi̇si̇ i̇le bi̇r taban tepsi̇si̇ne sahi̇p bi̇r maki̇ne bölmesi̇ni̇ i̇çeren bi̇r soğutucu ci̇haz,,0
TR-2023012563-A1,TR,20231005,0,BSH EV ALETLERI SANAYI VE TICARET ANONIM SIRKETI; BSH HAUSGERAETE GMBH,,Ayrilabi̇li̇r şeki̇lde düzenlenen bi̇r tutamak oyuğuna sahi̇p bi̇r soğutucu ci̇haz,,0
TR-2023012579-A2,TR,20231005,0,RIZAOGLU URAS,,Seyahat Planlama ve Kişiselleştirme Sistemi,,0
TR-2023012498-A2,TR,20231005,0,SEZER YASEMIN,,İnci̇r kahvesi̇ üreti̇m ve hazirlama yöntemi̇,,0
TR-2023012520-A2,TR,20231005,0,KILIC ALPEREN,,Yeni̇ bi̇r yöntemle havadan patlayici tespi̇t edebi̇len bi̇r si̇stem,,0
TR-2023012535-A2,TR,20231005,0,DOENMEZ DEBRIYAJ SANAYI VE TICARET ANONIM SIRKETI,,Sivama kanali i̇yi̇leşti̇ri̇lmi̇ş bi̇r debri̇yaj rulmani,,0
TR-2023012525-A2,TR,20231005,0,KIRPISOFT BILISIM HIZMETLERI TICARET LTD SIRKETI,,Yapay zeka kullanimi i̇çeren hi̇perki̇şi̇selleşti̇ri̇lmi̇ş kullaniciya özel eği̇ti̇m sunan bi̇r si̇tem,,0
TR-2023012530-A2,TR,20231005,0,DOENMEZ DEBRIYAJ SANAYI VE TICARET ANONIM SIRKETI,,Bi̇r pnömati̇k debri̇yaj rulmani ve bunun üreti̇mi̇ i̇çi̇n bi̇r yöntem,,0
TR-2023012513-U5,TR,20231005,0,BURKON MOBILYA SANAYI VE TICARET LTD SIRKETI,,Isitmali katlanabi̇li̇r döner sandalye,,0
TR-2023012503-A1,TR,20231005,0,ORION INNOVATION BILGI TEKNOLOJILERI ANONIM SIRKETI,,Video Konferans Sistemlerine Bağlanan SIP Tabanlı Sabit Telefonların Servis Kalitesi Verilerinin Toplanıp Raporlanmasını Sağlayan Bir Sistem ve Yöntem,,0
TR-2023012507-U5,TR,20231005,0,YIGITSAN TARIM MAKINALARI INSAAT TAAHHUET TURIZM MOBILYA NAKLIYAT SANAYI VE TICARET LTD SIRKETI,,ÇİFT YÖNLÜ HAREKET İLE YERALTI YUMRULARINI SÖKME MAKİNESİNDE ALTI veya DAHA FAZLA SIRA OLARAK YAPILAN PALET SİSTEMİNDE DEĞİŞİKLİK,,0
TR-2023012541-A2,TR,20231005,0,T C UESKUEDAR UENIVERSITESI,A61B2503/045; A61B5/4205; A61B5/097; A61B5/087; A61B5/038; A61B5/682,Oral-motor ve emme-yutma değerlendi̇rme ci̇hazi,,0
TR-2023012443-A2,TR,20231004,0,TR MEKATRONIK SISTEMLER SANAYI VE TICARET ANONIM SIRKETI,,Bi̇r besleme seçi̇m mekani̇zmasi,,0
TR-2023012493-A2,TR,20231004,0,TANGUELUE HUESEYIN,,Kuyumcu akilli hesap termi̇nali̇,,0
TR-2023012450-A1,TR,20231004,0,NEUTEC INHALER ILAC SANAYI VE TICARET ANONIM SIRKETI,,İnhalasyona uygun yeni̇ farmasöti̇k aerosol bi̇leşi̇mleri̇,,0
TR-2023012435-U5,TR,20231004,0,DURGUN NALAN,,Genel kullanim amaçli aydinlatma tüpü,,0
TR-2023012495-A2,TR,20231004,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,İnternet servi̇s sağlayici hi̇zmet kali̇tesi̇ ölçümüne i̇li̇şki̇n veri̇ i̇leti̇mi̇ süreçleri̇ni̇n otomati̇ze edi̇lmesi̇ni̇ sağlayan bi̇r si̇stem,,0
TR-2023012436-A1,TR,20231004,0,SAYKAL ELEKTRONIK ANONIM SIRKETI,B60C23/04985,Esnek kemer i̇çeren bi̇r lasti̇k ölçümleyi̇ci̇ si̇stemi̇,,0
TR-2023012418-A2,TR,20231004,0,YILDIZ TEKNOLOJI TRANSFER OFISI ANONIM SIRKETI,,Her telefona uyumlu çok fonksi̇yonlu telefon kilifi,,0
TR-2023012490-A2,TR,20231004,0,BURSA KARACABEY MESLEKI EGITIM MERKEZI KARACABEY TICARET VE SANAYI ODASI,,Vi̇şneli̇ peyni̇r tatlisi,,0
TR-2023012439-A2,TR,20231004,0,YILDIZ TEKNOLOJI TRANSFER OFISI ANONIM SIRKETI,,Otomati̇k ayarlanabi̇li̇r askilikli kiyafet dolabi,,0
TR-2023012445-U4,TR,20231004,0,TUSAS TUERK HAVACILIK VE UZAY SANAYII ANONIM SIRKETI,,Kontrol test sistemi.,,0
TR-2023012471-A2,TR,20231004,0,ACAR AKUE MALZEMELERI SANAYI IC VE DIS TICARET LTD SIRKETI,,Bir Elektrikli Araç Şarj İstasyonu,,0
TR-2023012455-A1,TR,20231004,0,TIRSAN KARDAN SANAYI VE TICARET ANONIM SIRKETI,,Mekani̇k yapilanma,,0
TR-2023012449-U4,TR,20231004,0,,,Di̇ki̇ş maki̇neleri̇ i̇çi̇n bi̇r i̇şaretleyi̇ci̇ mekani̇zma yapilanmasi,,0
TR-2023012434-U5,TR,20231004,0,ARK PRES EMNIYET KEMERI SANAYI VE TICARET ANONIM SIRKETI,,Bi̇r emni̇yet kemeri̇ taki̇p si̇stemi̇,,0
TR-2023012457-A1,TR,20231004,0,NEUTEC INHALER ILAC SANAYI VE TICARET ANONIM SIRKETI,,İnhale edi̇lebi̇li̇r formda yeni̇ farmasöti̇k bi̇leşi̇mler,,0
TR-2023012488-A1,TR,20231004,0,MAKERSAN MAKINA OTOMOTIV SANAYI TICARET ANONIM SIRKETI,H03K17/97,Bir basmalı anahtar.,,0
TR-2023012489-U5,TR,20231004,0,YILMAZ RECEP; KILIC TANER,,Şömi̇ne sobada yeni̇li̇k,,0
TR-2023012421-A2,TR,20231004,0,TURK TELEKOMUNIKASYON AS,,Hızlı tren sistemleri için anahtar performans göstergesi ölçüm sistemi ve yöntemi,,0
TR-2023012454-A1,TR,20231004,0,NEUTEC INHALER ILAC SANAYI VE TICARET ANONIM SIRKETI,,İnhalasyona uygun i̇ti̇ci̇ gaz i̇çermeyen sivi farmasöti̇k bi̇leşi̇mler,,0
TR-2023012419-A1,TR,20231004,0,ARCELIK AS,A47L15/4251; A47L15/4274,Elektri̇k kutusu i̇çeren bi̇r ev ci̇hazi,,0
TR-2023012423-A2,TR,20231004,0,MARTUR SUENGER VE KOLTUK TESISLERI TICARET VE SANAYI ANONIM SIRKETI,,Kizak moduler bi̇lye kafesi̇,,0
TR-2023012456-A1,TR,20231004,0,NEUTEC INHALER ILAC SANAYI VE TICARET ANONIM SIRKETI,,İnhale edi̇lebi̇li̇r formda sivi bi̇leşi̇mler,,0
TR-2023012448-A2,TR,20231004,0,CETIN BUGRA,A61F6/04; A61F5/41,Ereksi̇yona yardimci kondom,,0
TR-2023012466-U4,TR,20231004,0,TUSAS TUERK HAVACILIK VE UZAY SANAYII ANONIM SIRKETI,,Bir interaktif elektronik teknik yayın sistemi.,,0
TR-2023012424-A2,TR,20231004,0,MERCAN GONCA GUEL,,Mağazacilik alaninda tek merkezden otomati̇k raf fi̇yati deği̇şti̇rme si̇stemi̇ ve donanimi,,0
TR-2023012491-A2,TR,20231004,0,YILDIRIM MUESLUEM,,İpli̇k üreti̇m maki̇neleri̇nde kullanilan pi̇stonlu bi̇r bobi̇n tutucu adaptör,,0
TR-2023012433-U5,TR,20231004,0,KURT YASIN FATIH,,Bebek arabasi elektroni̇k frenleme si̇stemi̇ modulü,,0
TR-2023012476-A2,TR,20231004,0,ONAY GIZEM,A61P17/00; A61K36/31; A61K36/185; A61K36/63; A61K31/355; A61K9/06; A61K47/22; A61K47/44; A61K36/899; A61K36/38; A61K36/28; A61K36/30; A61K35/644; A61K9/0034,Bi̇r balsam karişimi ve karişimin üreti̇m yöntemi̇,,0
TR-2023012447-A1,TR,20231004,0,NEUTEC INHALER ILAC SANAYI VE TICARET ANONIM SIRKETI,,İti̇ci̇ gaz i̇çermeyen sivi farmasöti̇k bi̇leşi̇mler,,0
TR-2023012415-U5,TR,20231004,0,TERZI OEMER,,Bi̇r hi̇kaye otomati,,0
TR-2023012437-A1,TR,20231004,0,ENOVER ISI SISTEMLERI ANONIM SIRKETI,C25B9/77; C25B1/04; C25B15/021; Y02E60/36; C25B9/67,Isi transfer akişkanli elektroli̇z üni̇tesi̇ isi geri̇ kazanim si̇stemi̇,,0
TR-2023012336-A2,TR,20231003,0,COSKUNOEZ KALIP MAKINA SANAYI VE TICARET ANONIM SIRKETI,,Elektri̇kli̇ araçlarin batarya taşiyicilarinda kullanilan bi̇r sizdirmazlik elemani,,0
TR-2023012399-A1,TR,20231003,0,ULAK HABERLESME ANONIM SIRKETI,H04B7/0617,Bi̇r kullanici ci̇haziyla huzme-oluşturmanin ve huzme yönlendi̇rme yöntemleri̇ni̇n gerçekleşti̇ri̇lmesi̇ i̇çi̇n bi̇r yöntem,,0
TR-2023012362-U4,TR,20231003,0,NETAS TELEKOMUENIKASYON ANONIM SIRKETI,,Modüler şemsi̇ye si̇stemi̇,,0
TR-2023012379-A2,TR,20231003,0,TURK TELEKOMUNIKASYON AS,,Blokzi̇nci̇r tabanli hava durumu tahmi̇n si̇stemi̇ ve yöntemi̇,,0
TR-2023012390-U5,TR,20231003,0,BARLAS DENIZ; ERTOP SEMIH,,Portati̇f mangalli masa,,0
TR-2023012343-A2,TR,20231003,0,TURK TELEKOMUNIKASYON AS,,Araç Ekspertiz Raporu Sorgulama Sistemi,,0
TR-2023012354-A2,TR,20231003,0,ORION INNOVATION BILGI TEKNOLOJILERI ANONIM SIRKETI,,Uygulama Sunucuları İçin Bir İşlenebilirlik Öngörü Sistemi,,0
TR-2023012393-A1,TR,20231003,0,EGE ENDUESTRI VE TICARET A S,,Kali̇per flanşli di̇feransi̇yel kovanlarinda kali̇per deli̇k i̇şleme y ekseni̇ ayar mekani̇zmasi i̇şleme fi̇kstürü,,0
TR-2023012383-A2,TR,20231003,0,MAN TUERKIYE ANONIM SIRKETI,,Saklama dolabina sahi̇p bi̇r koltuk,,0
TR-2023012340-A2,TR,20231003,0,SUBOR BORU SANAYI VE TICARET ANONIM SIRKETI,B24B19/02,Manşon açili kanal açma maki̇nesi̇,,0
TR-2023012391-A2,TR,20231003,0,VESTEL BEYAZ ESYA SANAYI VE TICARET ANONIM SIRKETI,,Bir tamburlu ev gereci.,,0
TR-2023012385-U4,TR,20231003,0,TUSAS TUERK HAVACILIK VE UZAY SANAYII ANONIM SIRKETI,,Bir elektrik yükü aktarma sistemi.,,0
TR-2023012337-A2,TR,20231003,0,KURT TASKIN,,Ornidazol etken maddeli 500 mg tablet ve 250 mg tablet ilaçlarının pediatrik ve yetişkinler için 125 mg/5 ml 250 mg/5 ml 500 mg/5 ml 125/20 ml 250/10 ml 500 mg/20 ml dozaj formlarında süspansiyon veya şurubu,,0
TR-2023012409-A2,TR,20231003,0,ERTUG UGUR,,Valfli serum seti,,0
TR-2023012402-U5,TR,20231003,0,KURT YASIN FATIH,,Alçipan panel üzeri̇nde isi boyasi kullanimi i̇le isitma sağlayan elektri̇kli̇ tablo ti̇pi̇ isitici,,0
TR-2023012350-A2,TR,20231003,0,TURK TELEKOMUNIKASYON AS,,Bir Tedavi Sistemi,,0
TR-2023012375-A2,TR,20231003,0,TURK TELEKOMUNIKASYON AS,,Proakti̇f yaklaşimla entegre yazilim uygulamalari mesajlaşmalarinda ariza öngören yapay zekaya dayali bi̇r si̇stem ve yöntem,,0
TR-2023012380-U4,TR,20231003,0,BAYLAN OELCUE ALETLERI SANAYI VE TICARET ANONIM SIRKETI,,GES paneli içeren ve LoRaWAN teknolojisini kullanan bir ağ geçidi yönetim sistemi,,0
TR-2023012374-A2,TR,20231003,0,ISTANBUL KUELTUER UENIVERSITESI,C08J2499/00; C08J2489/06; C08J2305/04; C08K2003/162; C08J5/18; C08L5/04,AKILLI VE AKTİF AMBALAJ FİLMİ ELDE ETME YÖNTEMİ ve YÖNTEM İLE ELDE EDİLEN AMBALAJ FİLMİ,,0
TR-2023012344-A1,TR,20231003,0,KARAKULLUKCU ASIYE,,Nanotüp tabanli bi̇r bi̇yosensör ve hizli numune anali̇zi̇ne yöneli̇k bi̇r yöntem,,0
TR-2023012408-U5,TR,20231003,0,GUELTEKIN ALI; OEZMEN AYSIMA VILDAN,,Alkol savar,,0
TR-2023012361-A2,TR,20231003,0,KAPSAM SAGLIK UERUENLERI INSAAT TAAHHUET TURIZM VE TICARET LTD SIRKETI,,Tibbi̇ amaçli sivi transferi̇nde kullanilan süpürme si̇stemi̇ ve yöntemi̇,,0
TR-2023012339-A1,TR,20231003,0,RENTA ELEKTRIKLI EV ALETLERI SANAYI VE DIS TICARET LTD SIRKETI,F24C15/08; F24C15/10,Bi̇r taşiyici tepsi̇,,0
TR-2023012327-A2,TR,20231003,0,RELAB ARGE TEKNOLOJILERI ANONIM SIRKETI,,"Buluş, yenilenebilir kaynaklardan olan pirina yağı veya atık yemeklik trigliseritlerden (yağlardan) yola çıkarak antibakteriyel, antifungal ve antiviral özelliklere sahip katyonik trigliseritlerin sentez ve üretimi ile ilgilidir.",,0
TR-2023012377-A2,TR,20231003,0,TURK TELEKOMUNIKASYON AS,,Soğutmali kafesli̇ kabi̇n si̇stemi̇,,0
TR-2023012384-A1,TR,20231003,0,SERDAR PLASTIK SANAYI VE TICARET ANONIM SIRKETI,G01L9/007; G01L9/0089; G01L19/0672,Pressure sensör,,0
TR-2023012387-A2,TR,20231003,0,BALKAN CIRCIR IPLIK KONFEKSIYON TEKSTIL MAKINALARI SANAYI VE TICARET LTD SIRKETI,D01B1/06,Rotobar tipi pamuk çırçır makinalarının dönen bıçak sisteminde yenilik.,,0
TR-2023012407-A1,TR,20231003,0,IZMIR EKONOMI UENIVERSITESI,A63B31/08; A63B23/03508; A63B21/00061; A63B21/4013; A63B2208/03; A63B2225/60; A63B21/0084,Bi̇r sualti antrenman ürünü,,0
TR-2023012389-A2,TR,20231003,0,,,Evde kullanima yöneli̇k yeni̇ nesi̇l bi̇r saç boyama ki̇ti̇ ve uygulama yöntemi̇,,0
TR-2023012357-A2,TR,20231003,0,PIR INCI BUJITERI IMALAT SANAYII TICARET ANONIM SIRKETI,,Bi̇tki̇ aski kancasi i̇çi̇n i̇p sarim maki̇nesi̇,,0
TR-2023012368-A2,TR,20231003,0,VAN MERT; OEZUERUEN ERTUGRUL,G06Q30/0241; G06Q30/06; G06Q50/16,Gayrimenkul sektörü için dijital platform,,0
TR-2023012345-A2,TR,20231003,0,TURK TELEKOMUNIKASYON AS,,Bir Arama Kurtarma Sistemi,,0
TR-2023012335-A2,TR,20231003,0,SUBOR BORU SANAYI VE TICARET ANONIM SIRKETI,B23C2226/27; B26D3/06; B23C3/34,Di̇key manşon açma maki̇nesi̇,,0
TR-2023012364-A2,TR,20231003,0,KAPSAM SAGLIK UERUENLERI INSAAT TAAHHUET TURIZM VE TICARET LTD SIRKETI,,İlaç hazirlama ci̇hazlari i̇çi̇n kullanilan ve di̇key hava akişindan etki̇lenmeyen tarti si̇stemi̇,,0
TR-2023012255-U5,TR,20231002,0,YESILOVA HOLDING ANONIM SIRKETI,,Monoblok Bir Radyatör Gövdesi,,0
TR-2023012256-A1,TR,20231002,0,DOPING BILISIM TEKNOLOJILERI ANONIM SIRKETI,,Yapay zeka sohbet uygulamasi si̇stemi̇,,0
TR-2023012313-A2,TR,20231002,0,FIRAT EYUP VEDAT,,Bi̇tki̇sel karişimlardan elde edi̇len hemostati̇k ve anti̇mi̇krobi̇yal nanoli̇f sargilarin üreti̇m yöntemi̇,,0
TR-2023012290-A2,TR,20231002,0,OEZTAS GLOBAL SOGUTMA TEKNOLOJILERI VE METAL SANAYI TICARET ANONIM SIRKETI,,Bi̇r soğutucu taki̇p si̇stemi̇,,0
TR-2023012303-A1,TR,20231002,0,MERCEDES BENZ TUERK AS,,Araçlarda ariza tespi̇ti̇ i̇çi̇n buton ve ariza kayit si̇stemi̇ uygulamasi,,0
TR-2023012284-A2,TR,20231002,0,T C ISTANBUL AREL UENIVERSITESI,F16D2200/006; F16D2200/0052; F16D2200/0047; F16D2200/0039; F16D2200/0026; F16D2200/00; F16D2069/002; F16D65/092; F16D69/027; C22C32/0084; C22C32/0005; B61H5/00; C22C9/02; C22C1/0425,Yüksek hizli trenler i̇çi̇n si̇nter balata ve üreti̇m yöntemi̇,,0
TR-2023012252-A1,TR,20231002,0,TOKAT PAZAR ILKOKUL ATATUERK; CINAR RAMAZAN,,Tobaç (topla-böl-çarp-çikar),,0
TR-2023012248-U5,TR,20231002,0,KIZILKAYA MUHAMMED,,Akilli koltuk yapilanmasi,,0
TR-2023012301-A2,TR,20231002,0,SAKARYA UENIVERSITESI REKTOERLUEGUE,E03F5/0401; E03F5/0407; E03F3/046; B29K2309/08; B29K2105/06; B29B2017/042; B29B17/0404; B29B17/0042,CTP Kesme Atığından Üretilen Su Kanalı.,,0
TR-2023012261-A2,TR,20231002,0,TUERKOGLU ONUR,,Ti̇k semi̇zleme sivisi ve uygulama yöntemi̇,,0
TR-2023012244-A2,TR,20231002,0,TURAS GAZ ARMATUERLERI SANAYI VE TICARET ANONIM SIRKETI,,Gaz Muslukları İçin Geliştirilen Test Aparatı,,0
TR-2023012279-U4,TR,20231002,0,MEPSAN PETROL CIHAZLARI SANAYI VE TICARET ANONIM SIRKETI,,Yikama si̇stemi̇,,0
TR-2023012281-U4,TR,20231002,0,MEPSAN PETROL CIHAZLARI SANAYI VE TICARET ANONIM SIRKETI,,Ergonomi̇k firça ci̇hazi,,0
TR-2023012304-A2,TR,20231002,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,,Bi̇r baz i̇stasyonundaki̇ enerji̇ veri̇leri̇ni̇n anali̇z edi̇lerek aykiri değerleri̇n saptanmasini sağlayan bi̇r si̇stem,,0
TR-2023012298-A2,TR,20231002,0,T C ISTANBUL AREL UENIVERSITESI,G01C21/362; A61H2201/5064; A61H2201/1635; A61H2201/165; A61H2003/063; A61H2003/065; A61H3/061,Görme engelli̇ bi̇reyler i̇çi̇n yönü hi̇ssetti̇ren elektroni̇k kol saati̇,,0
TR-2023012245-A2,TR,20231002,0,TURAS GAZ ARMATUERLERI SANAYI VE TICARET ANONIM SIRKETI,,Gaz Muslukları İçin Geliştirilen Çevrim Testi Merkezleme Aparatı,,0
TR-2023012306-A1,TR,20231002,0,KOC UENIVERSITESI,G06N3/04; G06N3/045; G06N3/084; G06N3/044; G06N3/04; G06N3/0675; G06N3/0675,Çok i̇şlevli̇ entegre fotoni̇k si̇ni̇r ağlari ve i̇şleme aygiti,,0
TR-2023012273-U5,TR,20231002,0,OEZEN MERT,,Silikon Sahte Kalamar Balık Yemi,,0
TR-2023012288-A2,TR,20231002,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO,G06N3/044; G06N3/045; G06N20/00; G06N3/08; H04L67/52; H04L67/535; G06N3/00; H04W4/02; H04W4/90; G06Q10/42,Mobi̇l ağ i̇leti̇şi̇m veri̇si̇ kullanarak kullanicilar arasindaki̇ i̇li̇şki̇yi̇ tanimlayabi̇len bi̇r si̇stem,,0
TR-2023012296-A2,TR,20231002,0,AGM TEKNOLOJI YATIRIM SANAYI TICARET ANONIM SIRKETI,,Araç i̇çeri̇si̇nde kullanilan i̇nverter üni̇te,,0
TR-2023012305-U5,TR,20231002,0,BALABAN CANBERK,,Ürün tankli demonte di̇skaro yapilanmasi,,0
TR-2023012251-U5,TR,20231002,0,MONDI MOBILYA SANAYI VE TICARET ANONIM SIRKETI,,Sandalye sirt ve oturak/font bi̇rleşti̇rme aparati,,0
TR-2023012312-U5,TR,20231002,0,UYGUN MURAT,,Hareketli Müzisyen Platformu,,0
TR-2023012275-U5,TR,20231002,0,KARADAVUT HUESEYIN,,Islak Tuvalet Rulosu ve Muhafaza Kabı,,0
TR-2023012280-U4,TR,20231002,0,MEPSAN PETROL CIHAZLARI SANAYI VE TICARET ANONIM SIRKETI,,Yikama ve kurutma si̇stemi̇,,0
TR-2023012295-A1,TR,20231002,0,CELIK AZIZ INAN; CAGDAS METIN,A61B17/12177; A61B17/12031; A61B2017/12004; A61B17/12172; A61B2017/1205; A61B17/12109,Damar tikama aparati,,0
TR-2023012277-A2,TR,20231002,0,OYAK RENAULT OTOMOBIL FABRIKALARI ANONIM SIRKETI,B60L1/003; B60L58/21; B60L58/26; Y02E60/10; B60L50/64,Araçlar i̇çi̇n termal performansi i̇yi̇leşti̇ri̇lmi̇ş batarya kutusu ve soğutma yöntemi̇,,0
TR-2023012300-A2,TR,20231002,0,CEREZCI GOEKHAN,F25D17/06; F25D2700/12; F25D2331/803; F25D31/007; A47J36/2411; F25D31/005; F25B2321/0251; F25B21/04,Bi̇r isitma-soğutma ci̇hazi,,0
TR-2023012292-A2,TR,20231002,0,AGM TEKNOLOJI YATIRIM SANAYI TICARET ANONIM SIRKETI,,Bi̇r mobi̇l ci̇haz,,0
TR-2023012264-A1,TR,20231002,0,SABANCI UENIVERSITESI NANOTEKNOLOJI ARASTIRMA VE UYGULAMA MERKEZI SUNUM; TOYO MATBAA MUEREKKEPLERI SANAYI VE TICARET ANONIM SIRKETI,C08F2/50; C08K2003/2237; C09D4/00; C09D7/61; C09D7/70; C09D7/69; C08K2201/004; C08K2201/003; C08K7/08; C08K3/24; C08J2433/08; C08J2471/02; C08J2363/00; C08K2003/2241; C08J5/0405,Uv i̇le kürlenebi̇li̇r baz kat,,0
TR-2023012265-A1,TR,20231002,0,KARAKULLUKCU ASIYE,,Karbon nanotüp i̇le geli̇şti̇ri̇lmi̇ş nüklei̇k asi̇t tespi̇t si̇stemi̇,,0
TR-2023012237-A2,TR,20231001,0,KURT EMIR; CANAKKALE BIGA MESLEKI VE TEKNIK ANADOLU LISESI AYSE DOGAN,,"Yaban mersi̇ni̇, böğürtlen ve karadut kremali, beyaz çi̇kolata kapli üzeri̇ findik pi̇ri̇nç patlakli profi̇terol",,0
TR-2023012234-A2,TR,20230930,0,ANIK ERCAN,,Ni̇koti̇n ve katran i̇çermeyen i̇çi̇lebi̇li̇r tütsü,,0
TR-2023012236-U4,TR,20230930,0,KOLUMAN OTOMOTIV ENDUESTRI ANONIM SIRKETI,,Demonte edi̇lebi̇li̇r boşaltim dolabi,,0
TR-2023012235-A1,TR,20230930,0,ULUDAG UMUT,,Ful Otomatik Büyükbaş-Küçükbaş Hayvan Besleme Robotu,,0
TR-2023012233-U5,TR,20230930,0,TEOMAN ZEHRA,,Hemyüz plan panel kapamali gi̇zlenebi̇len kayar kapi,,0
TR-2023012196-A2,TR,20230929,0,ALOBEIDLI JASEM MOHAMED YOUSEF MOTAMIDI; ALAGOEZ IZZET; YUSUF ABDINASIR ALIHAJI; JARALLA ABDULGHANI,,Metaller i̇çi̇n atmosferi̇k korozyon önleyi̇ci̇ bi̇r kompozi̇syon ve üreti̇m yöntemi̇,,0
TR-2023012204-A1,TR,20230929,0,DOKUZ EYLUEL UENIVERSITESI REKTOERLUEGUE,,İntraperitoneal infüzyon pompası.,,0
